sample_id,task,anchor,strategy,definition,metric,threshold,threshold_label,observed_horizon,measurement_limit,is_right_censored,availability,interpretation_note,sample_cluster
gov_report:3,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=-3.82632e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=-3.82632e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=-3.82632e-05; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0279629; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0279629; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0279629; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0279629; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.00700544; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.00700544; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.00700544; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:3,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.00700544; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:3
gov_report:4,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0246021; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0246021; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0246021; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0246021; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0134347; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0134347; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0134347; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0134347; within_threshold=True; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=1.64118; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=1.64118; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=1.64118; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=1.64118; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.885413; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.885413; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.885413; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
gov_report:4,gov_report,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.885413; within_threshold=False; cannot infer maximum validity horizon,gov_report::gov_report:4
reasoning_long_generation_0,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0711441; within_threshold=False; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0711441; within_threshold=False; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0711441; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0711441; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0487532; within_threshold=False; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0487532; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0487532; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0487532; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.0393435; within_threshold=False; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.0393435; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.0393435; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.0393435; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.073966; within_threshold=False; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.073966; within_threshold=False; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.073966; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_0,reasoning_long_generation,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.073966; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_0
reasoning_long_generation_1,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=-0.00465003; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=-0.00465003; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=-0.00465003; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=-0.00465003; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.00500863; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.00500863; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.00500863; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,future_attention_oracle,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.00500863; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=0.00567358; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=0.00567358; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=0.00567358; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,snapkv,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=0.00567358; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=-0.00895386; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=-0.00895386; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.1,0.1,48,48,,sparse_point_only,benefit=-0.00895386; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_1,reasoning_long_generation,0,v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.25,0.25,48,48,,sparse_point_only,benefit=-0.00895386; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_1
reasoning_long_generation_2,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.01,0.01,48,48,,sparse_point_only,benefit=-0.0799558; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_2
reasoning_long_generation_2,reasoning_long_generation,0,attention_weighted_v_ridge_leverage,relative_to_refreshed_sparse_point,refresh_benefit,0.05,0.05,48,48,,sparse_point_only,benefit=-0.0799558; within_threshold=True; cannot infer maximum validity horizon,reasoning_long_generation::reasoning_long_generation_2
